year,series,commodity,value,unit,source,method
1879,real_price_softs,coffee,149.34,index_1900=100,jacks2019,observed
1880,real_price_softs,coffee,145.1,index_1900=100,jacks2019,observed
1881,real_price_softs,coffee,118.37,index_1900=100,jacks2019,observed
1882,real_price_softs,coffee,103.78,index_1900=100,jacks2019,observed
1883,real_price_softs,coffee,105.38,index_1900=100,jacks2019,observed
1884,real_price_softs,coffee,110.42,index_1900=100,jacks2019,observed
1885,real_price_softs,coffee,91.97,index_1900=100,jacks2019,observed
1886,real_price_softs,coffee,107.79,index_1900=100,jacks2019,observed
1887,real_price_softs,coffee,193.66,index_1900=100,jacks2019,observed
1888,real_price_softs,coffee,171.06,index_1900=100,jacks2019,observed
1889,real_price_softs,coffee,204.28,index_1900=100,jacks2019,observed
1890,real_price_softs,coffee,213.79,index_1900=100,jacks2019,observed
1891,real_price_softs,coffee,201.16,index_1900=100,jacks2019,observed
1892,real_price_softs,coffee,190.4,index_1900=100,jacks2019,observed
1893,real_price_softs,coffee,214.77,index_1900=100,jacks2019,observed
1894,real_price_softs,coffee,219.05,index_1900=100,jacks2019,observed
1895,real_price_softs,coffee,205.55,index_1900=100,jacks2019,observed
1896,real_price_softs,coffee,186.66,index_1900=100,jacks2019,observed
1897,real_price_softs,coffee,95.45,index_1900=100,jacks2019,observed
1898,real_price_softs,coffee,76.98,index_1900=100,jacks2019,observed
1899,real_price_softs,coffee,75.44,index_1900=100,jacks2019,observed
1900,real_price_softs,coffee,100.0,index_1900=100,jacks2019,observed
1901,real_price_softs,coffee,77.71,index_1900=100,jacks2019,observed
1902,real_price_softs,coffee,68.64,index_1900=100,jacks2019,observed
1903,real_price_softs,coffee,65.98,index_1900=100,jacks2019,observed
1904,real_price_softs,coffee,90.31,index_1900=100,jacks2019,observed
1905,real_price_softs,coffee,96.11,index_1900=100,jacks2019,observed
1906,real_price_softs,coffee,91.28,index_1900=100,jacks2019,observed
1907,real_price_softs,coffee,71.07,index_1900=100,jacks2019,observed
1908,real_price_softs,coffee,70.12,index_1900=100,jacks2019,observed
1909,real_price_softs,coffee,88.71,index_1900=100,jacks2019,observed
1910,real_price_softs,coffee,104.5,index_1900=100,jacks2019,observed
1911,real_price_softs,coffee,144.67,index_1900=100,jacks2019,observed
1912,real_price_softs,coffee,153.75,index_1900=100,jacks2019,observed
1913,real_price_softs,coffee,112.69,index_1900=100,jacks2019,observed
1914,real_price_softs,coffee,82.58,index_1900=100,jacks2019,observed
1915,real_price_softs,coffee,75.93,index_1900=100,jacks2019,observed
1916,real_price_softs,coffee,86.83,index_1900=100,jacks2019,observed
1917,real_price_softs,coffee,71.14,index_1900=100,jacks2019,observed
1918,real_price_softs,coffee,64.14,index_1900=100,jacks2019,observed
1919,real_price_softs,coffee,102.15,index_1900=100,jacks2019,observed
1920,real_price_softs,coffee,59.29,index_1900=100,jacks2019,observed
1921,real_price_softs,coffee,39.8,index_1900=100,jacks2019,observed
1922,real_price_softs,coffee,60.93,index_1900=100,jacks2019,observed
1923,real_price_softs,coffee,66.67,index_1900=100,jacks2019,observed
1924,real_price_softs,coffee,97.48,index_1900=100,jacks2019,observed
1925,real_price_softs,coffee,114.95,index_1900=100,jacks2019,observed
1926,real_price_softs,coffee,101.73,index_1900=100,jacks2019,observed
1927,real_price_softs,coffee,103.33,index_1900=100,jacks2019,observed
1928,real_price_softs,coffee,133.3,index_1900=100,jacks2019,observed
1929,real_price_softs,coffee,129.41,index_1900=100,jacks2019,observed
1930,real_price_softs,coffee,77.27,index_1900=100,jacks2019,observed
1931,real_price_softs,coffee,56.52,index_1900=100,jacks2019,observed
1932,real_price_softs,coffee,77.48,index_1900=100,jacks2019,observed
1933,real_price_softs,coffee,70.12,index_1900=100,jacks2019,observed
1934,real_price_softs,coffee,82.2,index_1900=100,jacks2019,observed
1935,real_price_softs,coffee,63.86,index_1900=100,jacks2019,observed
1936,real_price_softs,coffee,67.5,index_1900=100,jacks2019,observed
1937,real_price_softs,coffee,75.89,index_1900=100,jacks2019,observed
1938,real_price_softs,coffee,54.06,index_1900=100,jacks2019,observed
1939,real_price_softs,coffee,52.68,index_1900=100,jacks2019,observed
1940,real_price_softs,coffee,50.7,index_1900=100,jacks2019,observed
1941,real_price_softs,coffee,76.14,index_1900=100,jacks2019,observed
1942,real_price_softs,coffee,81.41,index_1900=100,jacks2019,observed
1943,real_price_softs,coffee,76.7,index_1900=100,jacks2019,observed
1944,real_price_softs,coffee,75.4,index_1900=100,jacks2019,observed
1945,real_price_softs,coffee,74.77,index_1900=100,jacks2019,observed
1946,real_price_softs,coffee,94.57,index_1900=100,jacks2019,observed
1947,real_price_softs,coffee,114.73,index_1900=100,jacks2019,observed
1948,real_price_softs,coffee,111.11,index_1900=100,jacks2019,observed
1949,real_price_softs,coffee,136.53,index_1900=100,jacks2019,observed
1950,real_price_softs,coffee,209.55,index_1900=100,jacks2019,observed
1951,real_price_softs,coffee,206.46,index_1900=100,jacks2019,observed
1952,real_price_softs,coffee,200.97,index_1900=100,jacks2019,observed
1953,real_price_softs,coffee,216.1,index_1900=100,jacks2019,observed
1954,real_price_softs,coffee,287.47,index_1900=100,jacks2019,observed
1955,real_price_softs,coffee,208.42,index_1900=100,jacks2019,observed
1956,real_price_softs,coffee,212.53,index_1900=100,jacks2019,observed
1957,real_price_softs,coffee,198.39,index_1900=100,jacks2019,observed
1958,real_price_softs,coffee,164.89,index_1900=100,jacks2019,observed
1959,real_price_softs,coffee,125.58,index_1900=100,jacks2019,observed
1960,real_price_softs,coffee,122.79,index_1900=100,jacks2019,observed
1961,real_price_softs,coffee,117.88,index_1900=100,jacks2019,observed
1962,real_price_softs,coffee,108.36,index_1900=100,jacks2019,observed
1963,real_price_softs,coffee,103.64,index_1900=100,jacks2019,observed
1964,real_price_softs,coffee,128.16,index_1900=100,jacks2019,observed
1965,real_price_softs,coffee,124.83,index_1900=100,jacks2019,observed
1966,real_price_softs,coffee,112.68,index_1900=100,jacks2019,observed
1967,real_price_softs,coffee,101.9,index_1900=100,jacks2019,observed
1968,real_price_softs,coffee,98.12,index_1900=100,jacks2019,observed
1969,real_price_softs,coffee,94.16,index_1900=100,jacks2019,observed
1970,real_price_softs,coffee,116.27,index_1900=100,jacks2019,observed
1971,real_price_softs,coffee,96.43,index_1900=100,jacks2019,observed
1972,real_price_softs,coffee,104.42,index_1900=100,jacks2019,observed
1973,real_price_softs,coffee,121.69,index_1900=100,jacks2019,observed
1974,real_price_softs,coffee,115.89,index_1900=100,jacks2019,observed
1975,real_price_softs,coffee,105.49,index_1900=100,jacks2019,observed
1976,real_price_softs,coffee,217.65,index_1900=100,jacks2019,observed
1977,real_price_softs,coffee,335.87,index_1900=100,jacks2019,observed
1978,real_price_softs,coffee,216.79,index_1900=100,jacks2019,observed
1979,real_price_softs,coffee,207.65,index_1900=100,jacks2019,observed
1980,real_price_softs,coffee,165.71,index_1900=100,jacks2019,observed
1981,real_price_softs,coffee,124.24,index_1900=100,jacks2019,observed
1982,real_price_softs,coffee,126.01,index_1900=100,jacks2019,observed
1983,real_price_softs,coffee,115.12,index_1900=100,jacks2019,observed
1984,real_price_softs,coffee,120.87,index_1900=100,jacks2019,observed
1985,real_price_softs,coffee,118.25,index_1900=100,jacks2019,observed
1986,real_price_softs,coffee,154.25,index_1900=100,jacks2019,observed
1987,real_price_softs,coffee,86.85,index_1900=100,jacks2019,observed
1988,real_price_softs,coffee,101.0,index_1900=100,jacks2019,observed
1989,real_price_softs,coffee,75.82,index_1900=100,jacks2019,observed
1990,real_price_softs,coffee,59.43,index_1900=100,jacks2019,observed
1991,real_price_softs,coffee,54.17,index_1900=100,jacks2019,observed
1992,real_price_softs,coffee,39.63,index_1900=100,jacks2019,observed
1993,real_price_softs,coffee,42.52,index_1900=100,jacks2019,observed
1994,real_price_softs,coffee,87.9,index_1900=100,jacks2019,observed
1995,real_price_softs,coffee,86.12,index_1900=100,jacks2019,observed
1996,real_price_softs,coffee,67.63,index_1900=100,jacks2019,observed
1997,real_price_softs,coffee,102.27,index_1900=100,jacks2019,observed
1998,real_price_softs,coffee,72.03,index_1900=100,jacks2019,observed
1999,real_price_softs,coffee,54.15,index_1900=100,jacks2019,observed
2000,real_price_softs,coffee,43.9,index_1900=100,jacks2019,observed
2001,real_price_softs,coffee,30.54,index_1900=100,jacks2019,observed
2002,real_price_softs,coffee,29.7,index_1900=100,jacks2019,observed
2003,real_price_softs,coffee,30.3,index_1900=100,jacks2019,observed
2004,real_price_softs,coffee,36.99,index_1900=100,jacks2019,observed
2005,real_price_softs,coffee,51.06,index_1900=100,jacks2019,observed
2006,real_price_softs,coffee,49.27,index_1900=100,jacks2019,observed
2007,real_price_softs,coffee,51.74,index_1900=100,jacks2019,observed
2008,real_price_softs,coffee,56.37,index_1900=100,jacks2019,observed
2009,real_price_softs,coffee,58.21,index_1900=100,jacks2019,observed
2010,real_price_softs,coffee,78.03,index_1900=100,jacks2019,observed
2011,real_price_softs,coffee,104.63,index_1900=100,jacks2019,observed
2012,real_price_softs,coffee,70.52,index_1900=100,jacks2019,observed
2013,real_price_softs,coffee,52.0,index_1900=100,jacks2019,observed
2014,real_price_softs,coffee,73.53,index_1900=100,jacks2019,observed
2015,real_price_softs,coffee,58.59,index_1900=100,jacks2019,observed
2016,real_price_softs,coffee,59.26,index_1900=100,jacks2019,observed
2017,real_price_softs,coffee,53.34,index_1900=100,jacks2019,observed
2018,real_price_softs,coffee,45.89,index_1900=100,jacks2019,observed
2019,real_price_softs,coffee,44.36,index_1900=100,jacks2019,observed
2020,real_price_softs,coffee,50.58,index_1900=100,jacks2019,observed
2021,real_price_softs,coffee,65.58,index_1900=100,jacks2019,observed
2022,real_price_softs,coffee,75.77,index_1900=100,jacks2019,observed
2023,real_price_softs,coffee,58.68,index_1900=100,jacks2019,observed
2024,real_price_softs,coffee,70.56,index_1900=100,jacks2019,observed
2025,real_price_softs,coffee,103.62,index_1900=100,jacks2019,observed
1850,real_price_softs,cotton,134.81,index_1900=100,jacks2019,observed
1851,real_price_softs,cotton,111.49,index_1900=100,jacks2019,observed
1852,real_price_softs,cotton,110.3,index_1900=100,jacks2019,observed
1853,real_price_softs,cotton,107.06,index_1900=100,jacks2019,observed
1854,real_price_softs,cotton,86.57,index_1900=100,jacks2019,observed
1855,real_price_softs,cotton,92.79,index_1900=100,jacks2019,observed
1856,real_price_softs,cotton,112.33,index_1900=100,jacks2019,observed
1857,real_price_softs,cotton,126.38,index_1900=100,jacks2019,observed
1858,real_price_softs,cotton,133.98,index_1900=100,jacks2019,observed
1859,real_price_softs,cotton,120.59,index_1900=100,jacks2019,observed
1860,real_price_softs,cotton,120.59,index_1900=100,jacks2019,observed
1861,real_price_softs,cotton,143.69,index_1900=100,jacks2019,observed
1862,real_price_softs,cotton,256.69,index_1900=100,jacks2019,observed
1863,real_price_softs,cotton,307.47,index_1900=100,jacks2019,observed
1864,real_price_softs,cotton,274.42,index_1900=100,jacks2019,observed
1865,real_price_softs,cotton,178.51,index_1900=100,jacks2019,observed
1866,real_price_softs,cotton,151.57,index_1900=100,jacks2019,observed
1867,real_price_softs,cotton,118.61,index_1900=100,jacks2019,observed
1868,real_price_softs,cotton,119.91,index_1900=100,jacks2019,observed
1869,real_price_softs,cotton,143.47,index_1900=100,jacks2019,observed
1870,real_price_softs,cotton,124.85,index_1900=100,jacks2019,observed
1871,real_price_softs,cotton,95.43,index_1900=100,jacks2019,observed
1872,real_price_softs,cotton,123.13,index_1900=100,jacks2019,observed
1873,real_price_softs,cotton,103.69,index_1900=100,jacks2019,observed
1874,real_price_softs,cotton,93.54,index_1900=100,jacks2019,observed
1875,real_price_softs,cotton,91.35,index_1900=100,jacks2019,observed
1876,real_price_softs,cotton,84.19,index_1900=100,jacks2019,observed
1877,real_price_softs,cotton,99.35,index_1900=100,jacks2019,observed
1878,real_price_softs,cotton,99.25,index_1900=100,jacks2019,observed
1879,real_price_softs,cotton,100.51,index_1900=100,jacks2019,observed
1880,real_price_softs,cotton,102.98,index_1900=100,jacks2019,observed
1881,real_price_softs,cotton,85.82,index_1900=100,jacks2019,observed
1882,real_price_softs,cotton,84.59,index_1900=100,jacks2019,observed
1883,real_price_softs,cotton,77.58,index_1900=100,jacks2019,observed
1884,real_price_softs,cotton,80.48,index_1900=100,jacks2019,observed
1885,real_price_softs,cotton,88.64,index_1900=100,jacks2019,observed
1886,real_price_softs,cotton,75.93,index_1900=100,jacks2019,observed
1887,real_price_softs,cotton,75.11,index_1900=100,jacks2019,observed
1888,real_price_softs,cotton,81.7,index_1900=100,jacks2019,observed
1889,real_price_softs,cotton,89.89,index_1900=100,jacks2019,observed
1890,real_price_softs,cotton,86.78,index_1900=100,jacks2019,observed
1891,real_price_softs,cotton,71.63,index_1900=100,jacks2019,observed
1892,real_price_softs,cotton,66.12,index_1900=100,jacks2019,observed
1893,real_price_softs,cotton,62.7,index_1900=100,jacks2019,observed
1894,real_price_softs,cotton,61.18,index_1900=100,jacks2019,observed
1895,real_price_softs,cotton,65.67,index_1900=100,jacks2019,observed
1896,real_price_softs,cotton,73.88,index_1900=100,jacks2019,observed
1897,real_price_softs,cotton,73.29,index_1900=100,jacks2019,observed
1898,real_price_softs,cotton,60.44,index_1900=100,jacks2019,observed
1899,real_price_softs,cotton,66.49,index_1900=100,jacks2019,observed
1900,real_price_softs,cotton,100.0,index_1900=100,jacks2019,observed
1901,real_price_softs,cotton,99.37,index_1900=100,jacks2019,observed
1902,real_price_softs,cotton,101.39,index_1900=100,jacks2019,observed
1903,real_price_softs,cotton,120.87,index_1900=100,jacks2019,observed
1904,real_price_softs,cotton,114.75,index_1900=100,jacks2019,observed
1905,real_price_softs,cotton,108.18,index_1900=100,jacks2019,observed
1906,real_price_softs,cotton,116.7,index_1900=100,jacks2019,observed
1907,real_price_softs,cotton,113.18,index_1900=100,jacks2019,observed
1908,real_price_softs,cotton,110.54,index_1900=100,jacks2019,observed
1909,real_price_softs,cotton,127.71,index_1900=100,jacks2019,observed
1910,real_price_softs,cotton,144.36,index_1900=100,jacks2019,observed
1911,real_price_softs,cotton,125.73,index_1900=100,jacks2019,observed
1912,real_price_softs,cotton,111.62,index_1900=100,jacks2019,observed
1913,real_price_softs,cotton,120.13,index_1900=100,jacks2019,observed
1914,real_price_softs,cotton,103.14,index_1900=100,jacks2019,observed
1915,real_price_softs,cotton,97.05,index_1900=100,jacks2019,observed
1916,real_price_softs,cotton,133.06,index_1900=100,jacks2019,observed
1917,real_price_softs,cotton,172.51,index_1900=100,jacks2019,observed
1918,real_price_softs,cotton,182.0,index_1900=100,jacks2019,observed
1919,real_price_softs,cotton,175.94,index_1900=100,jacks2019,observed
1920,real_price_softs,cotton,119.61,index_1900=100,jacks2019,observed
1921,real_price_softs,cotton,87.93,index_1900=100,jacks2019,observed
1922,real_price_softs,cotton,118.39,index_1900=100,jacks2019,observed
1923,real_price_softs,cotton,148.11,index_1900=100,jacks2019,observed
1924,real_price_softs,cotton,143.62,index_1900=100,jacks2019,observed
1925,real_price_softs,cotton,113.26,index_1900=100,jacks2019,observed
1926,real_price_softs,cotton,87.13,index_1900=100,jacks2019,observed
1927,real_price_softs,cotton,88.79,index_1900=100,jacks2019,observed
1928,real_price_softs,cotton,101.39,index_1900=100,jacks2019,observed
1929,real_price_softs,cotton,91.09,index_1900=100,jacks2019,observed
1930,real_price_softs,cotton,68.8,index_1900=100,jacks2019,observed
1931,real_price_softs,cotton,46.02,index_1900=100,jacks2019,observed
1932,real_price_softs,cotton,43.39,index_1900=100,jacks2019,observed
1933,real_price_softs,cotton,62.81,index_1900=100,jacks2019,observed
1934,real_price_softs,cotton,78.36,index_1900=100,jacks2019,observed
1935,real_price_softs,cotton,79.07,index_1900=100,jacks2019,observed
1936,real_price_softs,cotton,79.3,index_1900=100,jacks2019,observed
1937,real_price_softs,cotton,67.4,index_1900=100,jacks2019,observed
1938,real_price_softs,cotton,55.87,index_1900=100,jacks2019,observed
1939,real_price_softs,cotton,60.57,index_1900=100,jacks2019,observed
1940,real_price_softs,cotton,66.73,index_1900=100,jacks2019,observed
1941,real_price_softs,cotton,88.11,index_1900=100,jacks2019,observed
1942,real_price_softs,cotton,102.93,index_1900=100,jacks2019,observed
1943,real_price_softs,cotton,101.44,index_1900=100,jacks2019,observed
1944,real_price_softs,cotton,103.31,index_1900=100,jacks2019,observed
1945,real_price_softs,cotton,113.07,index_1900=100,jacks2019,observed
1946,real_price_softs,cotton,133.56,index_1900=100,jacks2019,observed
1947,real_price_softs,cotton,133.01,index_1900=100,jacks2019,observed
1948,real_price_softs,cotton,117.21,index_1900=100,jacks2019,observed
1949,real_price_softs,cotton,114.34,index_1900=100,jacks2019,observed
1950,real_price_softs,cotton,134.66,index_1900=100,jacks2019,observed
1951,real_price_softs,cotton,138.92,index_1900=100,jacks2019,observed
1952,real_price_softs,cotton,120.78,index_1900=100,jacks2019,observed
1953,real_price_softs,cotton,109.06,index_1900=100,jacks2019,observed
1954,real_price_softs,cotton,107.69,index_1900=100,jacks2019,observed
1955,real_price_softs,cotton,108.25,index_1900=100,jacks2019,observed
1956,real_price_softs,cotton,103.33,index_1900=100,jacks2019,observed
1957,real_price_softs,cotton,97.2,index_1900=100,jacks2019,observed
1958,real_price_softs,cotton,95.87,index_1900=100,jacks2019,observed
1959,real_price_softs,cotton,92.12,index_1900=100,jacks2019,observed
1960,real_price_softs,cotton,86.73,index_1900=100,jacks2019,observed
1961,real_price_softs,cotton,88.18,index_1900=100,jacks2019,observed
1962,real_price_softs,cotton,84.22,index_1900=100,jacks2019,observed
1963,real_price_softs,cotton,82.75,index_1900=100,jacks2019,observed
1964,real_price_softs,cotton,82.26,index_1900=100,jacks2019,observed
1965,real_price_softs,cotton,79.33,index_1900=100,jacks2019,observed
1966,real_price_softs,cotton,75.3,index_1900=100,jacks2019,observed
1967,real_price_softs,cotton,79.5,index_1900=100,jacks2019,observed
1968,real_price_softs,cotton,77.2,index_1900=100,jacks2019,observed
1969,real_price_softs,cotton,67.11,index_1900=100,jacks2019,observed
1970,real_price_softs,cotton,68.34,index_1900=100,jacks2019,observed
1971,real_price_softs,cotton,75.88,index_1900=100,jacks2019,observed
1972,real_price_softs,cotton,77.56,index_1900=100,jacks2019,observed
1973,real_price_softs,cotton,122.78,index_1900=100,jacks2019,observed
1974,real_price_softs,cotton,116.06,index_1900=100,jacks2019,observed
1975,real_price_softs,cotton,89.15,index_1900=100,jacks2019,observed
1976,real_price_softs,cotton,120.45,index_1900=100,jacks2019,observed
1977,real_price_softs,cotton,105.46,index_1900=100,jacks2019,observed
1978,real_price_softs,cotton,96.69,index_1900=100,jacks2019,observed
1979,real_price_softs,cotton,92.34,index_1900=100,jacks2019,observed
1980,real_price_softs,cotton,98.23,index_1900=100,jacks2019,observed
1981,real_price_softs,cotton,80.76,index_1900=100,jacks2019,observed
1982,real_price_softs,cotton,64.96,index_1900=100,jacks2019,observed
1983,real_price_softs,cotton,73.05,index_1900=100,jacks2019,observed
1984,real_price_softs,cotton,67.42,index_1900=100,jacks2019,observed
1985,real_price_softs,cotton,48.09,index_1900=100,jacks2019,observed
1986,real_price_softs,cotton,37.83,index_1900=100,jacks2019,observed
1987,real_price_softs,cotton,56.95,index_1900=100,jacks2019,observed
1988,real_price_softs,cotton,46.43,index_1900=100,jacks2019,observed
1989,real_price_softs,cotton,52.99,index_1900=100,jacks2019,observed
1990,real_price_softs,cotton,54.63,index_1900=100,jacks2019,observed
1991,real_price_softs,cotton,48.34,index_1900=100,jacks2019,observed
1992,real_price_softs,cotton,35.76,index_1900=100,jacks2019,observed
1993,real_price_softs,cotton,34.77,index_1900=100,jacks2019,observed
1994,real_price_softs,cotton,46.68,index_1900=100,jacks2019,observed
1995,real_price_softs,cotton,54.8,index_1900=100,jacks2019,observed
1996,real_price_softs,cotton,44.36,index_1900=100,jacks2019,observed
1997,real_price_softs,cotton,42.73,index_1900=100,jacks2019,observed
1998,real_price_softs,cotton,34.79,index_1900=100,jacks2019,observed
1999,real_price_softs,cotton,27.59,index_1900=100,jacks2019,observed
2000,real_price_softs,cotton,29.68,index_1900=100,jacks2019,observed
2001,real_price_softs,cotton,23.45,index_1900=100,jacks2019,observed
2002,real_price_softs,cotton,22.24,index_1900=100,jacks2019,observed
2003,real_price_softs,cotton,29.84,index_1900=100,jacks2019,observed
2004,real_price_softs,cotton,28.38,index_1900=100,jacks2019,observed
2005,real_price_softs,cotton,24.46,index_1900=100,jacks2019,observed
2006,real_price_softs,cotton,24.66,index_1900=100,jacks2019,observed
2007,real_price_softs,cotton,26.41,index_1900=100,jacks2019,observed
2008,real_price_softs,cotton,28.69,index_1900=100,jacks2019,observed
2009,real_price_softs,cotton,25.28,index_1900=100,jacks2019,observed
2010,real_price_softs,cotton,41.1,index_1900=100,jacks2019,observed
2011,real_price_softs,cotton,58.08,index_1900=100,jacks2019,observed
2012,real_price_softs,cotton,33.63,index_1900=100,jacks2019,observed
2013,real_price_softs,cotton,33.57,index_1900=100,jacks2019,observed
2014,real_price_softs,cotton,30.37,index_1900=100,jacks2019,observed
2015,real_price_softs,cotton,25.71,index_1900=100,jacks2019,observed
2016,real_price_softs,cotton,26.76,index_1900=100,jacks2019,observed
2017,real_price_softs,cotton,29.51,index_1900=100,jacks2019,observed
2018,real_price_softs,cotton,31.49,index_1900=100,jacks2019,observed
2019,real_price_softs,cotton,26.36,index_1900=100,jacks2019,observed
2020,real_price_softs,cotton,24.05,index_1900=100,jacks2019,observed
2021,real_price_softs,cotton,32.31,index_1900=100,jacks2019,observed
2022,real_price_softs,cotton,38.42,index_1900=100,jacks2019,observed
2023,real_price_softs,cotton,26.99,index_1900=100,jacks2019,observed
2024,real_price_softs,cotton,23.91,index_1900=100,jacks2019,observed
2025,real_price_softs,cotton,20.81,index_1900=100,jacks2019,observed
1874,real_price_softs,cottonseed,112.38,index_1900=100,jacks2019,observed
1875,real_price_softs,cottonseed,126.1,index_1900=100,jacks2019,observed
1876,real_price_softs,cottonseed,102.12,index_1900=100,jacks2019,observed
1877,real_price_softs,cottonseed,104.53,index_1900=100,jacks2019,observed
1878,real_price_softs,cottonseed,87.66,index_1900=100,jacks2019,observed
1879,real_price_softs,cottonseed,99.85,index_1900=100,jacks2019,observed
1880,real_price_softs,cottonseed,105.36,index_1900=100,jacks2019,observed
1881,real_price_softs,cottonseed,116.69,index_1900=100,jacks2019,observed
1882,real_price_softs,cottonseed,112.16,index_1900=100,jacks2019,observed
1883,real_price_softs,cottonseed,103.49,index_1900=100,jacks2019,observed
1884,real_price_softs,cottonseed,90.32,index_1900=100,jacks2019,observed
1885,real_price_softs,cottonseed,81.92,index_1900=100,jacks2019,observed
1886,real_price_softs,cottonseed,81.87,index_1900=100,jacks2019,observed
1887,real_price_softs,cottonseed,92.55,index_1900=100,jacks2019,observed
1888,real_price_softs,cottonseed,113.86,index_1900=100,jacks2019,observed
1889,real_price_softs,cottonseed,86.22,index_1900=100,jacks2019,observed
1890,real_price_softs,cottonseed,89.74,index_1900=100,jacks2019,observed
1891,real_price_softs,cottonseed,89.11,index_1900=100,jacks2019,observed
1892,real_price_softs,cottonseed,82.11,index_1900=100,jacks2019,observed
1893,real_price_softs,cottonseed,93.35,index_1900=100,jacks2019,observed
1894,real_price_softs,cottonseed,72.7,index_1900=100,jacks2019,observed
1895,real_price_softs,cottonseed,71.03,index_1900=100,jacks2019,observed
1896,real_price_softs,cottonseed,80.69,index_1900=100,jacks2019,observed
1897,real_price_softs,cottonseed,64.94,index_1900=100,jacks2019,observed
1898,real_price_softs,cottonseed,60.75,index_1900=100,jacks2019,observed
1899,real_price_softs,cottonseed,87.28,index_1900=100,jacks2019,observed
1900,real_price_softs,cottonseed,100.0,index_1900=100,jacks2019,observed
1901,real_price_softs,cottonseed,98.79,index_1900=100,jacks2019,observed
1902,real_price_softs,cottonseed,106.35,index_1900=100,jacks2019,observed
1903,real_price_softs,cottonseed,109.25,index_1900=100,jacks2019,observed
1904,real_price_softs,cottonseed,98.23,index_1900=100,jacks2019,observed
1905,real_price_softs,cottonseed,99.38,index_1900=100,jacks2019,observed
1906,real_price_softs,cottonseed,115.24,index_1900=100,jacks2019,observed
1907,real_price_softs,cottonseed,115.85,index_1900=100,jacks2019,observed
1908,real_price_softs,cottonseed,107.62,index_1900=100,jacks2019,observed
1909,real_price_softs,cottonseed,154.67,index_1900=100,jacks2019,observed
1910,real_price_softs,cottonseed,159.09,index_1900=100,jacks2019,observed
1911,real_price_softs,cottonseed,104.84,index_1900=100,jacks2019,observed
1912,real_price_softs,cottonseed,109.89,index_1900=100,jacks2019,observed
1913,real_price_softs,cottonseed,128.65,index_1900=100,jacks2019,observed
1914,real_price_softs,cottonseed,89.8,index_1900=100,jacks2019,observed
1915,real_price_softs,cottonseed,173.49,index_1900=100,jacks2019,observed
1916,real_price_softs,cottonseed,240.59,index_1900=100,jacks2019,observed
1917,real_price_softs,cottonseed,281.57,index_1900=100,jacks2019,observed
1918,real_price_softs,cottonseed,243.04,index_1900=100,jacks2019,observed
1919,real_price_softs,cottonseed,213.52,index_1900=100,jacks2019,observed
1920,real_price_softs,cottonseed,71.71,index_1900=100,jacks2019,observed
1921,real_price_softs,cottonseed,91.26,index_1900=100,jacks2019,observed
1922,real_price_softs,cottonseed,101.76,index_1900=100,jacks2019,observed
1923,real_price_softs,cottonseed,135.49,index_1900=100,jacks2019,observed
1924,real_price_softs,cottonseed,109.32,index_1900=100,jacks2019,observed
1925,real_price_softs,cottonseed,101.2,index_1900=100,jacks2019,observed
1926,real_price_softs,cottonseed,69.78,index_1900=100,jacks2019,observed
1927,real_price_softs,cottonseed,112.47,index_1900=100,jacks2019,observed
1928,real_price_softs,cottonseed,112.08,index_1900=100,jacks2019,observed
1929,real_price_softs,cottonseed,101.26,index_1900=100,jacks2019,observed
1930,real_price_softs,cottonseed,74.29,index_1900=100,jacks2019,observed
1931,real_price_softs,cottonseed,33.17,index_1900=100,jacks2019,observed
1932,real_price_softs,cottonseed,42.33,index_1900=100,jacks2019,observed
1933,real_price_softs,cottonseed,55.88,index_1900=100,jacks2019,observed
1934,real_price_softs,cottonseed,138.35,index_1900=100,jacks2019,observed
1935,real_price_softs,cottonseed,124.71,index_1900=100,jacks2019,observed
1936,real_price_softs,cottonseed,134.88,index_1900=100,jacks2019,observed
1937,real_price_softs,cottonseed,76.23,index_1900=100,jacks2019,observed
1938,real_price_softs,cottonseed,86.86,index_1900=100,jacks2019,observed
1939,real_price_softs,cottonseed,85.28,index_1900=100,jacks2019,observed
1940,real_price_softs,cottonseed,86.83,index_1900=100,jacks2019,observed
1941,real_price_softs,cottonseed,181.41,index_1900=100,jacks2019,observed
1942,real_price_softs,cottonseed,157.05,index_1900=100,jacks2019,observed
1943,real_price_softs,cottonseed,169.06,index_1900=100,jacks2019,observed
1944,real_price_softs,cottonseed,168.09,index_1900=100,jacks2019,observed
1945,real_price_softs,cottonseed,159.37,index_1900=100,jacks2019,observed
1946,real_price_softs,cottonseed,206.85,index_1900=100,jacks2019,observed
1947,real_price_softs,cottonseed,215.86,index_1900=100,jacks2019,observed
1948,real_price_softs,cottonseed,156.66,index_1900=100,jacks2019,observed
1949,real_price_softs,cottonseed,102.15,index_1900=100,jacks2019,observed
1950,real_price_softs,cottonseed,201.89,index_1900=100,jacks2019,observed
1951,real_price_softs,cottonseed,149.74,index_1900=100,jacks2019,observed
1952,real_price_softs,cottonseed,147.16,index_1900=100,jacks2019,observed
1953,real_price_softs,cottonseed,110.6,index_1900=100,jacks2019,observed
1954,real_price_softs,cottonseed,125.93,index_1900=100,jacks2019,observed
1955,real_price_softs,cottonseed,93.49,index_1900=100,jacks2019,observed
1956,real_price_softs,cottonseed,110.29,index_1900=100,jacks2019,observed
